id,matricula,marca,modelo,nSerie,ano,tipo,kmsAtuais,horasAtuais,empresaId,estaleiroId,notas,proximaRevisaoKms,proximaRevisaoHoras
5f0a9bdf-9f42-4118-9d83-753a283b8572,75-TN-33,"Goupil","G4",,,Goupil G4,0,0,E201,,"Criado a partir do histórico técnico em 2020-07-28",,
f45f830f-0781-4427-b70c-7f3d2e5caae9,86-ZB-60,"Goupil","G4",,,Goupil G4,0,0,E201,,"Criado a partir do histórico técnico em 2020-09-02",,
a4fd51ed-0af7-455c-9b95-15afafd5909c,83-IP-77,"Goupil","G4",,,Goupil G4,0,0,E084,,"Criado a partir do histórico técnico em 2020-10-12",,
33810fc5-4617-4dea-a9f9-6fbb405aeade,02-SB-28,"Goupil","G4",,,Goupil G4,0,0,E016,,"Criado a partir do histórico técnico em 2021-01-13",,
b6dcfa5e-b4ab-4db9-8132-6b9d97f64657,40-TN-32,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2021-01-26",,
83823e5a-db6a-48a9-ab10-2abceb3b75bf,30-QQ-06,"Goupil","G4",VRWG3LBACF0000193,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2021-02-16",,
d9e03697-f731-4221-80e2-46ed6478db68,67-TN-78,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2021-02-16",,
7b8cc3a6-56c9-4a33-8cbe-d4bad5903d6f,67-TN-82,"Goupil","G4",VRWGWMZZZH0L00210,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2021-02-16",,
716b5324-15b5-49a9-b03e-04be0df2a88e,90-TQ-60,"Goupil","G4",,,Goupil G4,0,0,E054,,"Criado a partir do histórico técnico em 2021-03-25",,
b587d67e-b262-4f10-8e34-b5e02e1966cb,90-TQ-61,"Goupil","G4",,,Goupil G4,0,0,E054,,"Criado a partir do histórico técnico em 2021-03-25",,
9f39a0e8-b799-419d-a1d8-ac5ad86dafaa,67-TN-79,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2021-03-30",,
a09bd0ba-ba58-45c4-b752-dbb91bc8dec0,67-TN-80,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2021-03-30",,
748e28eb-44f5-4043-a80c-9d2b5d2bf12e,16-UA-46,"Goupil","G4",,,Goupil G4,0,0,E237,,"Criado a partir do histórico técnico em 2021-05-07",,
5187098e-63b0-4edd-916b-2d4750c04c54,67-TN-85,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2021-05-25",,
118c3a05-e4f6-4aa9-b455-5eee30319196,11-SZ-51,"Goupil","G4",,,Goupil G4,0,0,E028,,"Criado a partir do histórico técnico em 2021-07-05",,
6b179b7a-e82c-408f-86ef-bb44d6943624,40-TN-37,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2021-07-23",,
c2a41d53-4c6f-4052-8f38-0b0917e82b3c,88-AI 35,"Goupil","G4",,,Goupil G4,0,0,E087,,"Criado a partir do histórico técnico em 2021-09-22",,
c2288fda-c5b2-4af2-b4a1-5ea44b62959d,97-AI 40,"Goupil","G4",,,Goupil G4,0,0,E087,,"Criado a partir do histórico técnico em 2021-09-22",,
c3cfad3f-a9b9-48bd-8d74-d81b546e7d06,11-SZ-50,"Goupil","G4",,,Goupil G4,0,0,E028,,"Criado a partir do histórico técnico em 2021-10-12",,
303869ae-b8de-4fee-885d-946bf75d24a2,AI-35 XS,"Goupil","G4",,,Goupil G4,0,0,E087,,"Criado a partir do histórico técnico em 2021-10-13",,
3e616932-768b-4986-a5a7-17f4a8256c94,75-TN-35,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2021-10-20",,
290f5b4b-c1f8-4913-ac71-a1abcf1cd048,BD-67-IX,"Goupil","G4",,,Goupil G4,0,0,E244,,"Criado a partir do histórico técnico em 2022-01-01",,
ac77c6fa-11f8-419e-ab57-4f0c50319006,BD-69-IX,"Goupil","G4",,,Goupil G4,0,0,E244,,"Criado a partir do histórico técnico em 2022-01-01",,
b8f82897-4ef8-4505-a89c-2ed1e1d34364,BV-00-BL,"Goupil","G4",,,Goupil G4,0,0,E245,,"Criado a partir do histórico técnico em 2022-01-01",,
53af02a8-ab6a-4e19-a115-321ff9b19598,BV-00-DM,"Goupil","G4",,,Goupil G4,0,0,E245,,"Criado a partir do histórico técnico em 2022-01-01",,
0c4979e1-ff78-4a0d-9c13-d640fcf985c2,BV-01-BL,"Goupil","G4",,,Goupil G4,0,0,E245,,"Criado a partir do histórico técnico em 2022-01-01",,
d7c18673-b319-4a82-bc36-eb5821c6340a,BV-01-DM,"Goupil","G4",,,Goupil G4,0,0,E245,,"Criado a partir do histórico técnico em 2022-01-01",,
4e665256-36e6-405a-8dd1-5bb3254c638a,BV-68-ED,"Goupil","G4",,,Goupil G4,0,0,E245,,"Criado a partir do histórico técnico em 2022-01-01",,
3513f0a2-ffeb-478f-ad21-689f029806e8,BF-64-SR,"Goupil","G4",,,Goupil G4,0,0,E054,,"Criado a partir do histórico técnico em 2022-01-01",,
5121d5c1-5d95-4219-be3f-5b792ee9964f,BF-65-SR,"Goupil","G4",,,Goupil G4,0,0,E054,,"Criado a partir do histórico técnico em 2022-01-01",,
f53a8f75-6139-426f-aaa7-8bcadbb848da,BD-06-ZJ,"Goupil","G4",,,Goupil G4,0,0,E138,,"Criado a partir do histórico técnico em 2022-01-01",,
6bf72f60-5cf5-46be-873c-0b8776fc53a8,BF-67-SR,"Goupil","G4",,,Goupil G4,0,0,E117,,"Criado a partir do histórico técnico em 2022-01-01",,
69c88782-380a-46f9-8af2-0630c9724467,BC-39-TU,"Goupil","G4",,,Goupil G4,0,0,E131,,"Criado a partir do histórico técnico em 2022-01-01",,
848d55b0-8bb4-4c2b-8a04-cd530fae6761,BD-86-DX,"Goupil","G4",,,Goupil G4,0,0,E131,,"Criado a partir do histórico técnico em 2022-01-01",,
210cadcc-14b2-4571-8e35-02a1afcc7f78,AX-23-XU,"Goupil","G4",,,Goupil G4,0,0,E068,,"Criado a partir do histórico técnico em 2022-01-01",,
453be0a4-9103-4de9-b100-9971eb478714,AX-24-XU,"Goupil","G4",,,Goupil G4,0,0,E068,,"Criado a partir do histórico técnico em 2022-01-01",,
a749f32a-0ee2-449e-906b-217ea09a8c30,BE-09-AQ,"Goupil","G4",,,Goupil G4,0,0,E135,,"Criado a partir do histórico técnico em 2022-01-01",,
2887516d-d243-4f57-bf56-fc7dffa16cc6,BZ-76-UP,"Goupil","G4",,,Goupil G4,0,0,E135,,"Criado a partir do histórico técnico em 2022-01-01",,
66c2df77-2b3c-4b9c-8a09-fb0eb7d335b2,AL-57-TU,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
608c5d3c-30c1-4213-a7f0-468516f9b761,AL-58-TU,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
b5369ca9-823a-4cf1-b2fc-c7928b65f122,AL-59-TU,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
7979e061-b1fb-41e4-a71a-7990afadf4fd,AL-60-TU,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
c0772107-cb2b-411b-acd4-0497baa6fb8d,AL-61-TU,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
22245241-b80a-426f-946a-40e994a4046c,AL-62-TU,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
cde78af7-c18e-4130-ba52-a2dd82cc8040,AL-63-TU,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
74e82e67-09f9-4ed6-9f01-f2c32a4a832b,BO-74-GC,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
5104bf64-0f14-4ec5-bb74-7603a43484e7,BO-92-BC,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
47fb7e84-0c63-48f8-bbfe-8e71a57fdc61,BO-93-BC,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
ddfcfc5a-9223-4ec2-b2d1-b3ca025e8250,BU-43-HX,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
c19fba8a-e724-4a1c-a7fe-255b03a75f34,BU-44-HX,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
1a0cc801-5bf2-4c91-ad65-8702dcfb47a4,BU-45-HX,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-01",,
0ebb3dde-a0bc-4e2a-ad79-ed8317764c0d,BJ-66-MX,"Goupil","G4",,,Goupil G4,0,0,E156,,"Criado a partir do histórico técnico em 2022-01-01",,
ef3e954a-2df6-4fde-9a65-710be937277c,BF-72-SR,"Goupil","G4",,,Goupil G4,0,0,E280,,"Criado a partir do histórico técnico em 2022-01-01",,
f9461b64-2173-4907-a024-4cc650160e13,BU-75-AG,"Goupil","G4",,,Goupil G4,0,0,E002,,"Criado a partir do histórico técnico em 2022-01-01",,
b41c3f66-1c9b-4096-b87c-d50c4aa4e6f6,BU-76-AG,"Goupil","G4",,,Goupil G4,0,0,E002,,"Criado a partir do histórico técnico em 2022-01-01",,
084f5579-de87-46e6-8932-eae941bd779f,AX-26-ZG,"Goupil","G4",,,Goupil G4,0,0,E072,,"Criado a partir do histórico técnico em 2022-01-01",,
548c9b39-fd22-48a0-8b8d-6f516bf627c7,AV-23-EQ,"Goupil","G4",,,Goupil G4,0,0,E112,,"Criado a partir do histórico técnico em 2022-01-01",,
c1d49031-9f86-4f8d-b3e2-da8c8a8da9d0,BG-52-ZX,"Goupil","G4",,,Goupil G4,0,0,E290,,"Criado a partir do histórico técnico em 2022-01-01",,
f7cfa814-761d-40da-ba38-db605f9f4024,AO-57-HN,"Goupil","G4",,,Goupil G4,0,0,E292,,"Criado a partir do histórico técnico em 2022-01-01",,
76e783f5-7870-4213-ace5-bf5561ff89fb,AT-63-GZ,"Goupil","G4",,,Goupil G4,0,0,E292,,"Criado a partir do histórico técnico em 2022-01-01",,
5563a7ea-234f-4855-b671-8a1bc73472b2,AT-64-GZ,"Goupil","G4",,,Goupil G4,0,0,E292,,"Criado a partir do histórico técnico em 2022-01-01",,
ffd991d0-ce3f-4b88-b82b-b650db81b568,AX-25-ZG,"Goupil","G4",,,Goupil G4,0,0,E293,,"Criado a partir do histórico técnico em 2022-01-01",,
96d3dc58-041c-4c02-a18c-9a9198251df3,BF-78-BU,"Goupil","G4",,,Goupil G4,0,0,E137,,"Criado a partir do histórico técnico em 2022-01-01",,
d1508127-0557-4c6a-99f6-2ddfeace3a00,68-TN-82,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2022-01-05",,
e167935e-b367-4649-86ed-57193e149993,91-TQ-55,"Goupil","G4",,,Goupil G4,0,0,E076,,"Criado a partir do histórico técnico em 2022-02-18",,
80856885-bbd0-4c29-9813-3dda11a0bfc0,83-IP-78,"Goupil","G4",,,Goupil G4,0,0,E092,,"Criado a partir do histórico técnico em 2022-07-21",,
eb36575d-4320-4ec5-a1db-555c0f0231ed,AL-13 LF,"Goupil","G4",,,Goupil G4,0,0,E093,,"Criado a partir do histórico técnico em 2022-08-04",,
3560d6cf-5e92-4b5c-93a1-cf84ba9d3ebd,AF-19 FH,"Goupil","G4",,,Goupil G4,0,0,E085,,"Criado a partir do histórico técnico em 2023-06-06",,
37f1a4a6-5121-45f8-a596-ae9c6cd14c03,19-SX-33,"Goupil","G4",,,Goupil G4,0,0,E099,,"Criado a partir do histórico técnico em 2023-10-19",,
b8d47631-1fc7-4697-ac88-5baf40fc63c3,50-PQ-12,"Goupil","G4",,,Goupil G4,0,0,E099,,"Criado a partir do histórico técnico em 2024-02-21",,
e4189047-bfa9-45de-8217-bb4d972bde5b,VI-11-96,"Goupil","G4",,,Goupil G4,0,0,E202,,"Criado a partir do histórico técnico em 2024-06-28",,
f752cafb-4116-4898-9051-63cdf5630535,30-QQ-44,"Goupil","G4",,,Goupil G4,0,0,E009,,"Criado a partir do histórico técnico em 2024-12-05",,
